step,reward,cover_x,cover_y,selected_target_id,selected_target_x,selected_target_y,selected_target_risk_score,route_confidence,route_stagnation_score,coverage_rate,effective_coverage_rate,cover_latency_seconds,cover_latency_p90_seconds,response_sla_success_rate,strict_response_sla_success_rate,success_count,spawned_count,missed_count,steam_count,pending_steam_count,burst_lull_phase,active_steams
10,-0.2521129116247281,1.4192408323287964,-0.05844619497656822,0,1.641534686088562,0.09240525215864182,0.48403513580560686,0.1541377302673128,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:10.0;1:1.65751:-0.37849:5.0;2:1.86871:0.21352:0.0
11,-0.30519920290836106,1.419581413269043,-0.05831080675125122,0,1.641534686088562,0.09240525215864182,0.48639153553379905,0.15413636681106352,0.06111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:11.0;1:1.65751:-0.37849:6.0;2:1.86871:0.21352:1.0
12,-0.31080622157397897,1.4199862480163574,-0.05813786759972572,0,1.641534686088562,0.09240525215864182,0.4887757743563917,0.15413492512371801,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:12.0;1:1.65751:-0.37849:7.0;2:1.86871:0.21352:2.0
13,-0.3163881406394631,1.4204576015472412,-0.05792321637272835,0,1.641534686088562,0.09240525215864182,0.491189428071181,0.15413346108463072,0.07222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:13.0;1:1.65751:-0.37849:8.0;2:1.86871:0.21352:3.0
14,-0.32193540978976315,1.4209978580474854,-0.057662948966026306,0,1.641534686088562,0.09240525215864182,0.4936340724759632,0.15413203057315616,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:14.0;1:1.65751:-0.37849:9.0;2:1.86871:0.21352:4.0
15,-0.3274575533518296,1.4216086864471436,-0.057353440672159195,0,1.641534686088562,0.09240525215864182,0.49611095926827853,0.15413063358929419,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:15.0;1:1.65751:-0.37849:10.0;2:1.86871:0.21352:5.0
16,-0.33296069688304375,1.4222912788391113,-0.0569913350045681,0,1.641534686088562,0.09240525215864182,0.49862118368347486,0.1541293595400121,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:16.0;1:1.65751:-0.37849:11.0;2:1.86871:0.21352:6.0
17,-0.33845042725225527,1.423046588897705,-0.056573547422885895,0,1.641534686088562,0.09240525215864182,0.5011656844947073,0.15412820842530994,0.09444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:17.0;1:1.65751:-0.37849:12.0;2:1.86871:0.21352:7.0
18,-0.3439285396294557,1.4238752126693726,-0.05609725043177605,0,1.641534686088562,0.09240525215864182,0.5037452551888095,0.15412723612454204,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:18.0;1:1.65751:-0.37849:13.0;2:1.86871:0.21352:8.0
19,-0.34939601654914976,1.424777626991272,-0.05555986985564232,0,1.641534686088562,0.09240525215864182,0.5063605886697768,0.15412650969293373,0.10555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:19.0;1:1.65751:-0.37849:14.0;2:1.86871:0.21352:9.0
