step,reward,cover_x,cover_y,selected_target_id,selected_target_x,selected_target_y,selected_target_risk_score,route_confidence,route_stagnation_score,coverage_rate,effective_coverage_rate,cover_latency_seconds,cover_latency_p90_seconds,response_sla_success_rate,strict_response_sla_success_rate,success_count,spawned_count,missed_count,steam_count,pending_steam_count,burst_lull_phase,active_steams
20,-0.4182274659085216,1.4260025024414062,-0.054652515798807144,0,1.641534686088562,0.09240525215864182,0.5010732015726542,0.15008813966103274,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:20.0;1:1.65751:-0.37849:15.0;2:1.86871:0.21352:10.0
21,-0.4232508818555588,1.427071213722229,-0.05395457148551941,0,1.641534686088562,0.09240525215864182,0.5033699453584474,0.15008830729909617,0.09545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:21.0;1:1.65751:-0.37849:16.0;2:1.86871:0.21352:11.0
22,-0.42827643557617356,1.428213357925415,-0.05318843200802803,0,1.641534686088562,0.09240525215864182,0.5057038489149677,0.15008884374089915,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:22.0;1:1.65751:-0.37849:17.0;2:1.86871:0.21352:12.0
23,-0.4333062279464572,1.4294283390045166,-0.05235248804092407,0,1.641534686088562,0.09240525215864182,0.5080750687044076,0.15008977133818335,0.10454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:23.0;1:1.65751:-0.37849:18.0;2:1.86871:0.21352:13.0
24,-0.43833299547754395,1.430715799331665,-0.05144534260034561,0,1.641534686088562,0.09240525215864182,0.5104837947165726,0.15009114597030365,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:24.0;1:1.65751:-0.37849:19.0;2:1.86871:0.21352:14.0
25,-0.4433585898768855,1.4320749044418335,-0.050465766340494156,0,1.641534686088562,0.09240525215864182,0.5129300157755914,0.15009297881313038,0.11363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:25.0;1:1.65751:-0.37849:20.0;2:1.86871:0.21352:15.0
26,-0.4483910908876852,1.4335049390792847,-0.04941269010305405,0,1.641534686088562,0.09240525215864182,0.5154137430573353,0.15009530339427674,0.11818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:26.0;1:1.65751:-0.37849:21.0;2:1.86871:0.21352:16.0
27,-0.45343540803273125,1.4350049495697021,-0.04828520491719246,0,1.641534686088562,0.09240525215864182,0.5179348480392887,0.15009814765341956,0.12272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:27.0;1:1.65751:-0.37849:22.0;2:1.86871:0.21352:17.0
28,-0.45849128642140297,1.43657386302948,-0.04708253964781761,0,1.641534686088562,0.09240525215864182,0.5204931742592592,0.15010153394230086,0.12727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:28.0;1:1.65751:-0.37849:23.0;2:1.86871:0.21352:18.0
29,-0.46355750516589755,1.4382108449935913,-0.045804060995578766,0,1.641534686088562,0.09240525215864182,0.5230885764309252,0.15010551814027506,0.1318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:29.0;1:1.65751:-0.37849:24.0;2:1.86871:0.21352:19.0
30,-0.4686398950163746,1.439914584159851,-0.04444925859570503,0,1.641534686088562,0.09240525215864182,0.5257207304540307,0.15011011142321307,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:30.0;1:1.65751:-0.37849:25.0;2:1.86871:0.21352:20.0
31,-0.47373264652762176,1.4416842460632324,-0.043017733842134476,0,1.641534686088562,0.09240525215864182,0.5283894575146413,0.15011529143937308,0.1409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:31.0;1:1.65751:-0.37849:26.0;2:1.86871:0.21352:21.0
32,-0.4788445645618134,1.4435184001922607,-0.041509199887514114,0,1.641534686088562,0.09240525215864182,0.5310943273417275,0.1501211196560449,0.14545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:32.0;1:1.65751:-0.37849:27.0;2:1.86871:0.21352:22.0
33,-0.48396900994455067,1.4454160928726196,-0.039923474192619324,0,1.641534686088562,0.09240525215864182,0.5338350773023235,0.1501275904852935,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:33.0;1:1.65751:-0.37849:28.0;2:1.86871:0.21352:23.0
34,-0.48911383943750797,1.4473758935928345,-0.038260456174612045,0,1.641534686088562,0.09240525215864182,0.536611221246045,0.15013472069092465,0.15454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:34.0;1:1.65751:-0.37849:29.0;2:1.86871:0.21352:24.0
35,-0.494274334051638,1.4493967294692993,-0.03652014210820198,0,1.641534686088562,0.09240525215864182,0.5394223903691528,0.15014249909706795,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:35.0;1:1.65751:-0.37849:30.0;2:1.86871:0.21352:25.0
36,-0.4994552032132745,1.4514771699905396,-0.0347025990486145,0,1.641534686088562,0.09240525215864182,0.5422680817574563,0.1501509592313357,0.16363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,3,charging,0:1.64153:0.09241:36.0;1:1.65751:-0.37849:31.0;2:1.86871:0.21352:26.0
